瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa)
143,措备,2016-08-06 10:00,29.2,,0.9,70,69,1003.6
143,措备,2016-08-06 11:00,30.9,,0.8,250,64,1002.9
143,措备,2016-08-06 12:00,32.5,,1.7,70,57,1002.4
143,措备,2016-08-06 13:00,33,,1.8,360,53,1001.7
143,措备,2016-08-06 14:00,33.5,,2.5,160,50,1001.2
143,措备,2016-08-06 15:00,34.3,,2.5,140,41,1000.6
143,措备,2016-08-06 16:00,34.8,,2.4,160,41,1000.2
143,措备,2016-08-06 17:00,34.3,,1.3,180,43,1000
143,措备,2016-08-06 18:00,33.1,,1.8,180,50,1000
143,措备,2016-08-06 19:00,32.1,,1.4,140,54,1000.4
143,措备,2016-08-06 20:00,31.3,,1.2,180,62,1001
143,措备,2016-08-06 21:00,30.2,,0.9,160,66,1001.6
143,措备,2016-08-06 22:00,29.3,,2,140,71,1001.5
143,措备,2016-08-06 23:00,28.9,,1.2,140,73,1001.5
143,措备,2016-08-07 0:00,28.2,,0.7,50,76,1001.6
143,措备,2016-08-07 1:00,27.8,,0.3,0,78,1001.7
143,措备,2016-08-07 2:00,27,,0.5,70,81,1001.8
143,措备,2016-08-07 3:00,26.4,,0.7,140,84,1001.5
143,措备,2016-08-07 4:00,26,,0.9,160,83,1001.8
143,措备,2016-08-07 5:00,25.1,,1,140,87,1001.8
143,措备,2016-08-07 6:00,25.1,,0.9,110,87,1002.2
143,措备,2016-08-07 7:00,26.7,,0.3,0,80,1002.4
143,措备,2016-08-07 8:00,27.8,,1,70,73,1002
143,措备,2016-08-07 9:00,29.7,,1.1,20,68,1001.5
143,措备,2016-08-07 10:00,32.1,,1,20,61,1001.1
143,措备,2016-08-07 11:00,32.3,,1.3,70,51,1000.6
143,措备,2016-08-07 12:00,33.1,,1.6,90,49,1000.3
143,措备,2016-08-07 13:00,33.9,,2.4,160,48,1000.1
143,措备,2016-08-07 14:00,34,,0.6,110,46,999.7
143,措备,2016-08-07 15:00,29.9,6.5,2.7,360,68,999.5
143,措备,2016-08-07 16:00,32.4,0,1.7,360,59,999
143,措备,2016-08-07 17:00,33.8,,1,20,51,998.8
143,措备,2016-08-07 18:00,32.9,,2.3,180,54,998.8
143,措备,2016-08-07 19:00,28.3,11,3.7,360,74,999.9
143,措备,2016-08-07 20:00,28.5,8.5,2.9,360,76,1000.9
143,措备,2016-08-07 21:00,26.3,9,1.1,90,91,1000.8
143,措备,2016-08-07 22:00,25.8,0,1.5,320,88,1001.3
143,措备,2016-08-07 23:00,25.7,,0.7,340,87,1001.5
143,措备,2016-08-08 0:00,25.6,,1.3,340,88,1001.8
143,措备,2016-08-08 1:00,25.6,,0.3,0,90,1001.7
143,措备,2016-08-08 2:00,26,,0.7,360,90,1001.5
143,措备,2016-08-08 3:00,25.4,,0.3,0,91,1001.2
143,措备,2016-08-08 4:00,25.2,,0.3,0,91,1000.9
143,措备,2016-08-08 5:00,25.3,,0.4,0,91,1001.2
143,措备,2016-08-08 6:00,25,,0.2,0,91,1001.4
143,措备,2016-08-08 7:00,26.1,,0.6,340,89,1001.6
143,措备,2016-08-08 8:00,27.9,,0.6,70,81,1001.6
143,措备,2016-08-08 9:00,29.3,,1.2,360,71,1001.4
143,措备,2016-08-08 10:00,30.4,,2.1,360,63,1001.2
143,措备,2016-08-08 11:00,32,,1.9,340,59,1000.9
143,措备,2016-08-08 12:00,33.5,,1.6,340,55,1000.1
143,措备,2016-08-08 13:00,34.8,,1.1,360,47,999.5
143,措备,2016-08-08 14:00,33.6,,3.9,70,53,999.5
143,措备,2016-08-08 15:00,29.7,,2.7,140,59,999.7
143,措备,2016-08-08 16:00,30.4,,3.1,140,65,999.7
143,措备,2016-08-08 17:00,30.4,,4,140,62,1000.1
143,措备,2016-08-08 18:00,30.2,,2.4,140,62,1000.3
143,措备,2016-08-08 19:00,29.7,,1.4,140,65,1000.9
143,措备,2016-08-08 20:00,28.9,,0.8,320,70,1001.2
143,措备,2016-08-08 21:00,28,,0.4,0,77,1001.7
143,措备,2016-08-08 22:00,27.3,,0.7,50,81,1001.7
143,措备,2016-08-08 23:00,26.9,,0.8,340,82,1002
143,措备,2016-08-09 0:00,26.7,,0.8,360,81,1002.1
143,措备,2016-08-09 1:00,26.3,,0.3,0,85,1001.8
143,措备,2016-08-09 2:00,25.9,,0.2,0,87,1001.7
143,措备,2016-08-09 3:00,25.8,,0.4,0,88,1002.2
143,措备,2016-08-09 4:00,25.3,,1.6,110,87,1002.2
143,措备,2016-08-09 5:00,25.3,,1.2,160,87,1002.3
143,措备,2016-08-09 6:00,25.5,,1.6,140,87,1002.7
143,措备,2016-08-09 7:00,26.2,,2.2,140,82,1003
143,措备,2016-08-09 8:00,27,,3.6,110,74,1003.4
143,措备,2016-08-09 9:00,27.7,,4.2,110,69,1003.5
143,措备,2016-08-09 10:00,28.5,,4,110,63,1003.4
143,措备,2016-08-09 11:00,28.8,,4.4,140,60,1003.3
143,措备,2016-08-09 12:00,30.2,,3.2,140,58,1003.2
143,措备,2016-08-09 13:00,30.7,,3.6,140,55,1002.5
143,措备,2016-08-09 14:00,31.2,,3.4,140,50,1002.3
143,措备,2016-08-09 15:00,30.8,,3.5,110,50,1002.2
143,措备,2016-08-09 16:00,31.4,,3.3,110,47,1001.9
143,措备,2016-08-09 17:00,30.7,,3,110,51,1001.9
143,措备,2016-08-09 18:00,29.7,,3.4,110,55,1001.9
143,措备,2016-08-09 19:00,28.7,,2,110,59,1002.3
143,措备,2016-08-09 20:00,27.4,,3.8,140,60,1003.2
143,措备,2016-08-09 21:00,26.7,,3.8,140,61,1003.9
143,措备,2016-08-09 22:00,25.9,,2.3,160,63,1004.5
143,措备,2016-08-09 23:00,25.4,,2.3,160,64,1004.2
143,措备,2016-08-10 0:00,24.9,,2.8,140,66,1004.1
143,措备,2016-08-10 1:00,24.5,,2.1,140,69,1004
143,措备,2016-08-10 2:00,24.2,,2.4,140,72,1003.7
143,措备,2016-08-10 3:00,23.9,,1.3,140,71,1004
143,措备,2016-08-10 4:00,23.7,,0.4,0,75,1004.3
143,措备,2016-08-10 5:00,23.1,,0.9,160,79,1004.4
143,措备,2016-08-10 6:00,23.2,,0.2,0,80,1004.5
143,措备,2016-08-10 7:00,23.6,,1.8,140,82,1004.7
143,措备,2016-08-10 8:00,25.5,,1.6,110,75,1005
143,措备,2016-08-10 9:00,27.7,,1.2,70,68,1005
143,措备,2016-08-10 10:00,29.5,,1.4,90,68,1004.7
143,措备,2016-08-10 11:00,32.4,,1.6,320,55,1004.2
143,措备,2016-08-10 12:00,32.4,,1.5,360,54,1003.8
143,措备,2016-08-10 13:00,34.1,,1.3,20,49,1003
143,措备,2016-08-10 14:00,34,,2.5,340,47,1002.6
143,措备,2016-08-10 15:00,34.6,,2.5,340,43,1002
143,措备,2016-08-10 16:00,35.1,,2.2,340,44,1002
143,措备,2016-08-10 17:00,34.8,,1.9,360,45,1001.8
143,措备,2016-08-10 18:00,34.3,,2.2,320,46,1001.8
143,措备,2016-08-10 19:00,33.9,,1.8,360,47,1002
143,措备,2016-08-10 20:00,32.1,,1.4,360,59,1002.5
143,措备,2016-08-10 21:00,30.8,,0.4,0,64,1003.1
143,措备,2016-08-10 22:00,30.1,,1.4,160,68,1003.3
143,措备,2016-08-10 23:00,29.4,,0.4,0,72,1003.5
143,措备,2016-08-11 0:00,28.5,,1.2,90,75,1003.5
143,措备,2016-08-11 1:00,27.6,,0.9,160,80,1003.3
143,措备,2016-08-11 2:00,27,,0.7,160,82,1003.2
